transaction_id,product_id,category,price,quantity
58313,908897782,sports equipment,3595.605,1
58314,980252617,furniture,1117.431,9
58315,1824016355,toys,87.894,1
58316,2066202561,music instruments,9943.23,9
58317,1584672854,health & wellness,4067.222,6
58318,68779850,pet supplies,8298.824,2
58319,1630053167,office equipment,1937.636,7
58320,1418262654,clothing,9861.716,4
58321,1151115595,music instruments,3972.64,2
58322,443912427,jewelry,2069.269,4
58323,1531038519,office equipment,3291.473,7
58324,1091253805,furniture,6097.679,6
58325,2144802230,clothing,8599.301,7
58326,491870848,gardening tools,8543.82,8
58327,2031921372,groceries,200.402,3
58328,1777472976,groceries,7195.366,1
58329,1336597354,toys,4947.482,3
58330,27579688,toys,9010.078,4
58331,845909687,furniture,8501.988,5
58332,662569244,baby products,9995.767,6
58333,1034336155,video games,6945.494,1
58334,1218544962,sports equipment,5907.073,7
58335,243605083,jewelry,8797.078,4
58336,897802643,gardening tools,1195.591,5
58337,1463959011,stationery,6866.085,8
58338,403341055,footwear,149.401,7
58339,846644421,footwear,1168.227,9
58340,701487923,sports equipment,1140.811,9
58341,1887586400,health & wellness,1579.228,6
58342,1174200669,sports equipment,4129.417,1
58343,2048137654,clothing,7867.282,4
58344,448247997,beauty products,4416.934,3
58345,842540710,beauty products,8951.33,3
58346,1792481959,home appliances,7575.448,6
58347,818688061,footwear,737.114,5
58348,256206017,gardening tools,3001.152,6
58349,721632094,health & wellness,4254.059,4
58350,843369927,gardening tools,6766.916,4
58351,764095659,furniture,7741.193,5
58352,501359543,home appliances,7208.433,1
58353,1398853420,clothing,2653.599,6
58354,1695752521,groceries,937.322,8
58355,1290881362,toys,406.97,2
58356,119976321,jewelry,6780.266,9
58357,1139026404,books,7389.748,2
58358,1362086302,pet supplies,1061.812,9
58359,1267512526,stationery,7732.608,5
58360,931222336,footwear,4811.945,8
58361,191172825,automotive,5257.214,7
58362,57234292,baby products,6207.328,9
58363,1234392586,office equipment,1608.505,5
58364,2110702685,stationery,6163.618,8
58365,1766283130,groceries,2317.079,9
58366,779613958,jewelry,6875.996,5
58367,908593318,pet supplies,3969.649,8
58368,489581581,health & wellness,681.98,5
58369,183555166,furniture,3086.561,5
58370,1975215741,clothing,915.751,1
58371,117665592,jewelry,6434.48,1
58372,1258089503,sports equipment,4532.117,2
58373,119601747,health & wellness,3503.611,3
58374,681095476,video games,7058.342,4
58375,379997969,footwear,8778.254,2
58376,1532448541,footwear,8561.787,5
58377,1748225852,footwear,2588.369,5
58378,1843032658,books,4521.257,3
58379,1734154470,footwear,3722.288,4
58380,299154426,stationery,7479.432,8
58381,1553311432,groceries,4403.251,7
58382,1658690692,jewelry,3857.8,7
58383,883766116,health & wellness,4133.991,8
58384,1078104112,beauty products,3529.202,3
58385,218958831,electronics,4811.586,6
58386,1889973154,footwear,3912.406,7
58387,267857487,gardening tools,5092.279,8
58388,712087767,office equipment,5322.066,6
58389,2120981232,stationery,9816.619,3
58390,130439247,jewelry,7926.45,8
58391,717889058,video games,6792.127,4
58392,552381633,groceries,5586.74,7
58393,184582019,beauty products,1749.054,5
58394,458769259,automotive,3863.926,4
58395,1819386357,music instruments,1039.069,5
58396,671820961,office equipment,4798.452,6
58397,991575962,gardening tools,8923.478,4
58398,532464547,beauty products,1030.817,8
58399,352289053,office equipment,30.531,9
58400,12864809,clothing,8939.132,3
58401,471026931,groceries,1130.011,8
58402,1320088313,sports equipment,7653.668,3
58403,70248665,footwear,23.308,6
58404,190764009,baby products,7157.148,7
58405,1871003330,toys,7053.521,1
58406,91142619,groceries,601.132,2
58407,38445776,music instruments,1159.565,4
58408,1379670444,furniture,455.537,2
58409,1042828132,automotive,2345.797,8
58410,1452934182,baby products,6177.668,3
58411,102956822,automotive,4215.86,3
58412,1951468494,automotive,4246.473,7
58413,832962112,jewelry,8354.398,1
58414,2048084246,beauty products,3970.009,2
58415,1537694327,electronics,2426.006,2
58416,429604303,sports equipment,1859.625,7
58417,942870068,health & wellness,9966.192,1
58418,1287000013,gardening tools,8330.865,9
58419,1298218552,gardening tools,5015.29,7
58420,910029070,footwear,9479.175,9
58421,1352852774,electronics,8593.648,9
58422,806574115,automotive,6283.781,9
58423,1581471556,sports equipment,2426.719,1
58424,888021757,home appliances,4368.914,1
58425,1346272098,footwear,3173.757,3
58426,1597315406,pet supplies,3353.883,4
58427,1260208889,footwear,2739.152,5
58428,996275752,stationery,1758.52,9
58429,850730140,electronics,7273.36,2
58430,1119466348,automotive,6627.071,3
58431,723177794,clothing,9169.246,2
58432,572981229,sports equipment,2226.074,5
58433,2041684805,footwear,9183.196,8
58434,1346763217,sports equipment,682.058,5
58435,455866967,automotive,7290.514,5
58436,1930652215,home appliances,7635.539,4
58437,501169364,clothing,2336.914,9
58438,348107503,clothing,744.93,6
58439,1745444793,sports equipment,562.841,8
58440,1428719627,home appliances,4945.7,8
58441,1395512627,music instruments,497.772,8
58442,1506028930,furniture,1696.244,3
58443,1124563085,baby products,9424.365,4
58444,2036149163,automotive,6513.929,7
58445,1493916506,electronics,3959.495,8
58446,1425286916,baby products,5808.23,3
58447,1107652012,stationery,7053.234,4
58448,1661269748,jewelry,8187.703,8
58449,530114669,health & wellness,8249.506,2
58450,1094755668,books,3623.74,1
58451,1737882908,pet supplies,207.065,6
58452,851690055,office equipment,6398.131,5
58453,1849850993,stationery,9740.788,6
58454,1392491855,groceries,6216.537,1
58455,1412277161,beauty products,7657.681,3
58456,1202679693,music instruments,9249.683,8
58457,879697382,home appliances,4714.106,4
58458,261982584,furniture,2849.878,4
58459,890273020,home appliances,6214.739,8
58460,1677936599,stationery,9627.112,1
58461,1496800570,pet supplies,7048.037,6
58462,946240791,toys,1280.692,7
58463,673953254,electronics,6150.609,8
58464,1379273443,toys,4814.015,7
58465,1920402555,clothing,1611.643,8
58466,490355368,health & wellness,1126.619,4
58467,278393301,automotive,7188.961,9
58468,1129697475,stationery,1526.119,3
58469,1588417642,pet supplies,2175.829,5
58470,1807387808,toys,9516.722,6
58471,2114833622,jewelry,3530.141,9
58472,387209619,gardening tools,5254.794,9
58473,687186155,jewelry,2399.358,2
58474,1380728351,jewelry,3676.267,5
58475,1223082549,sports equipment,8443.813,2
58476,146893136,music instruments,1498.605,9
58477,1411578781,groceries,3489.042,3
58478,837272195,gardening tools,5578.405,4
58479,219941089,groceries,3093.753,9
58480,1677654646,video games,6087.227,8
58481,2097420370,gardening tools,3796.093,5
58482,1471614642,office equipment,5675.569,4
58483,1974929527,toys,2691.479,3
58484,655459358,beauty products,7712.167,8
58485,1763239507,health & wellness,7138.652,9
58486,1013299354,gardening tools,937.752,2
58487,1013408569,video games,6622.78,4
58488,1510500360,home appliances,8459.057,1
58489,1362591171,stationery,4805.702,4
58490,1796490141,automotive,2126.637,5
58491,493961221,groceries,28.397,8
58492,1400100019,jewelry,3523.137,4
58493,425213262,toys,4252.639,3
58494,2101236603,sports equipment,913.584,8
58495,1864899136,home appliances,6685.3,1
58496,1833073129,home appliances,2758.317,2
58497,1746968918,toys,3399.968,7
58498,175387162,toys,6897.146,5
58499,1986017756,video games,9302.775,8
58500,1098075148,beauty products,3668.265,7
58501,1297922108,stationery,7146.413,4
58502,438105946,sports equipment,5534.253,3
58503,2015116397,groceries,3686.068,5
58504,659910684,office equipment,7957.526,9
58505,1076535802,toys,8719.189,3
58506,1100769587,beauty products,2013.877,1
58507,1145177000,video games,7351.894,9
58508,1596938278,video games,6797.5,4
58509,565817346,home appliances,4148.231,6
58510,1632325850,footwear,7980.254,2
58511,1575101288,baby products,3197.686,6
58512,815679449,stationery,854.852,4
58513,1630705649,baby products,8868.364,8
58514,952388402,groceries,7602.273,7
58515,337273755,automotive,1040.284,7
58516,967983195,footwear,2733.032,1
58517,2084533142,furniture,2611.674,7
58518,472379957,books,8441.143,5
58519,6920791,automotive,4163.025,9
58520,1464473271,gardening tools,4150.0,6
58521,861857996,sports equipment,5221.871,8
58522,248864362,home appliances,5962.714,2
58523,641408621,gardening tools,8153.528,6
58524,2070794813,toys,7379.138,3
58525,828622883,automotive,5529.617,6
58526,1405257821,jewelry,9980.632,7
58527,831692147,health & wellness,362.539,9
58528,326158925,jewelry,3168.267,5
58529,518140814,automotive,1689.833,6
58530,1223801109,electronics,3010.383,1
58531,186718551,home appliances,7669.194,1
58532,1396951077,health & wellness,3398.773,2
58533,693073956,music instruments,9625.754,9
58534,1596938278,video games,7205.849,2
58535,114645698,gardening tools,9809.217,8
58536,828419724,health & wellness,8683.763,9
58537,1697484858,music instruments,8622.992,9
58538,440033222,furniture,3997.904,9
58539,1728556291,health & wellness,6645.268,2
58540,502004222,sports equipment,1797.138,5
58541,159067023,groceries,7204.94,1
58542,1827408647,clothing,1129.538,9
58543,412955636,pet supplies,624.387,5
58544,596176673,stationery,5055.775,1
58545,1178949362,jewelry,5770.339,1
58546,524277012,toys,9309.007,8
58547,1520104425,furniture,7199.93,6
58548,597784260,health & wellness,2767.945,9
58549,1801143996,toys,1239.094,2
58550,798244118,stationery,6673.638,5
58551,1589502740,stationery,9173.117,1
58552,208365222,books,5513.47,6
58553,2137765465,sports equipment,7910.933,3
58554,1341149264,furniture,3686.282,5
58555,590641899,furniture,1037.686,4
58556,915461973,music instruments,8272.095,7
58557,996716281,books,6078.874,7
58558,1294589052,toys,2111.172,3
58559,2024390315,stationery,1262.784,6
58560,2058290313,home appliances,4592.326,2
58561,1243747837,groceries,5023.509,7
58562,1615900601,automotive,1776.338,3
58563,394483923,clothing,4002.007,4
58564,2071688822,electronics,5367.358,4
58565,652768834,automotive,7591.324,1
58566,639020793,footwear,5239.126,3
58567,756756229,baby products,4635.443,9
58568,1322047618,clothing,8223.708,2
58569,1577693942,automotive,2416.591,7
58570,298092054,gardening tools,2712.215,3
58571,996751000,baby products,9835.96,6
58572,846525410,beauty products,1208.464,1
58573,1232131055,gardening tools,7921.59,4
58574,1096104228,video games,8373.771,3
58575,718027382,baby products,3559.212,2
58576,1608383922,sports equipment,7235.676,7
58577,1222386295,automotive,7096.283,4
58578,740956462,pet supplies,6952.288,8
58579,270956953,groceries,8397.478,2
58580,99827529,music instruments,7069.865,9
58581,1984611259,beauty products,4945.413,1
58582,367236948,baby products,9488.289,1
58583,1688978410,clothing,91.583,2
58584,1276584206,office equipment,3162.014,5
58585,1091252949,electronics,5931.587,6
58586,1467704832,furniture,4856.262,9
58587,332890578,home appliances,6091.219,2
58588,819692095,gardening tools,5457.24,6
58589,310233632,gardening tools,1177.359,2
58590,1025607681,gardening tools,8213.694,2
58591,1647425907,jewelry,8218.34,7
58592,1546778025,music instruments,169.247,6
58593,1464012626,stationery,1214.499,3
58594,1526689323,books,9331.419,8
58595,487637667,groceries,9663.184,3
58596,1549565411,stationery,4407.999,1
58597,566967368,footwear,1972.0,6
58598,1616098203,toys,1873.427,9
58599,1635586859,baby products,2337.127,1
58600,2076254783,stationery,6963.553,7
58601,436609306,electronics,8152.195,2
58602,621380240,home appliances,1088.072,6
58603,1056810955,jewelry,4312.924,8
58604,1805060690,footwear,7677.736,1
58605,1683780949,pet supplies,7522.977,9
58606,113942547,automotive,5565.524,8
58607,176634721,clothing,9933.554,1
58608,2089240093,sports equipment,3907.353,3
58609,1959520187,health & wellness,5568.662,8
58610,971758765,toys,5550.597,4
58611,495635606,jewelry,6782.176,5
58612,719352150,footwear,8961.436,7
58613,1747397165,sports equipment,8821.873,7
58614,966244702,office equipment,1549.541,2
58615,1283633973,office equipment,3673.205,4
58616,77974562,groceries,8460.655,3
58617,636715262,books,9574.413,8
58618,682201089,books,1893.911,1
58619,1906884205,sports equipment,2727.686,4
58620,288493516,jewelry,3327.09,7
58621,739645924,health & wellness,8240.539,3
58622,1084711780,jewelry,9730.105,6
58623,516628598,gardening tools,2765.048,5
58624,1547677471,sports equipment,4604.078,6
58625,1883998690,office equipment,839.249,3
58626,1270017215,music instruments,3878.195,7
58627,2078832116,groceries,1821.621,5
58628,2133372780,pet supplies,5164.781,6
58629,873806757,baby products,4652.174,3
58630,1354503630,books,8902.57,1
58631,734724899,home appliances,2705.502,5
58632,1578658696,baby products,4977.29,2
58633,143780628,baby products,4185.427,1
58634,986840420,clothing,806.016,2
58635,820085585,baby products,9326.691,9
58636,1386476351,home appliances,4726.142,6
58637,1103311520,gardening tools,3953.457,3
58638,1069604376,baby products,1682.546,9
58639,1529262892,footwear,7167.862,1
58640,44273836,health & wellness,5854.818,7
58641,1639286884,books,5287.765,4
58642,233544771,jewelry,1638.476,3
58643,1380139213,video games,2326.911,2
58644,627050004,clothing,6104.705,8
58645,50036414,automotive,3720.212,7
58646,1797310257,health & wellness,5109.873,8
58647,1849305806,books,8840.632,6
58648,1155581152,health & wellness,9074.84,7
58649,1390961122,gardening tools,233.508,9
58650,1767191285,beauty products,7538.405,1
58651,507067281,music instruments,5872.314,9
58652,1132551944,music instruments,8989.134,7
58653,2141267496,gardening tools,5780.153,6
58654,86031202,office equipment,8022.637,8
58655,1991434195,home appliances,1376.7,3
58656,1817060522,groceries,8609.783,4
58657,1218263544,stationery,2953.596,3
58658,950248730,beauty products,6511.496,1
58659,283607371,baby products,6244.123,4
58660,1282968419,furniture,2381.015,6
58661,1577434608,music instruments,1494.253,1
58662,1547244965,footwear,7950.572,4
58663,1591195561,automotive,4689.175,6
58664,1350183651,gardening tools,2579.693,9
58665,1294642289,gardening tools,2428.036,9
58666,852442297,pet supplies,7993.918,7
58667,1409342451,pet supplies,6899.276,8
58668,1103418043,video games,6050.029,2
58669,1130603445,baby products,1405.386,2
58670,383823609,stationery,9490.329,2
58671,699141704,automotive,4981.089,6
58672,2048801515,video games,4245.168,7
58673,1027612563,music instruments,3349.604,5
58674,1917018981,sports equipment,7225.565,3
58675,382060094,music instruments,2418.167,3
58676,1261283609,office equipment,1108.31,7
58677,1504823573,jewelry,3415.055,3
58678,225282847,baby products,5208.984,6
58679,1185798084,health & wellness,5042.787,4
58680,561499569,books,9966.131,9
58681,1003834045,footwear,5699.296,2
58682,420099104,toys,3863.802,4
58683,178890920,stationery,6726.049,3
58684,1283026377,automotive,6916.942,9
58685,858519047,pet supplies,1806.117,2
58686,291035953,home appliances,5058.929,9
58687,606956261,sports equipment,3950.951,2
58688,622019900,stationery,6966.157,4
58689,1478253357,footwear,6523.306,5
58690,1823266741,jewelry,4008.51,8
58691,1516899319,clothing,2005.773,2
58692,30145549,music instruments,6560.539,7
58693,175493682,automotive,3642.032,7
58694,504966277,furniture,9058.857,8
58695,1024257359,jewelry,8878.621,2
58696,1717552868,stationery,6022.686,7
58697,2125308453,home appliances,118.486,7
58698,777219997,beauty products,3314.617,9
58699,1987378157,office equipment,1209.183,7
58700,908148655,health & wellness,5517.229,4
58701,65921750,baby products,7398.693,5
58702,1645327680,beauty products,5354.668,1
58703,713923580,video games,3177.648,4
58704,1586713550,toys,965.69,2
58705,260899711,beauty products,9161.966,5
58706,1520892948,baby products,7233.187,5
58707,1419950694,video games,4420.756,8
58708,2037200195,furniture,3326.953,4
58709,975427670,sports equipment,2127.777,3
58710,1051025330,footwear,8518.205,2
58711,462390190,music instruments,4473.357,7
58712,816313805,sports equipment,5699.871,8
58713,387274468,groceries,3460.199,3
58714,1238598912,health & wellness,7493.454,9
58715,122218499,music instruments,9158.531,5
58716,1495068037,pet supplies,9604.776,3
58717,288859642,clothing,3006.152,4
58718,1785590991,gardening tools,8927.208,6
58719,759078054,pet supplies,1163.335,4
58720,1937742494,beauty products,321.412,2
58721,559537990,sports equipment,3959.769,7
58722,556757987,automotive,5322.765,4
58723,1308447632,toys,9131.819,4
58724,1832741740,music instruments,2668.431,6
58725,1461380411,office equipment,9372.152,3
58726,1304675152,footwear,5197.54,4
58727,1875687505,automotive,717.562,3
58728,1292285172,stationery,9768.164,8
58729,86031202,office equipment,125.355,5
58730,1172542460,beauty products,9837.746,6
58731,328036051,furniture,8571.951,7
58732,1978628191,electronics,1268.282,3
58733,2013367262,home appliances,1598.82,2
58734,607539832,books,8725.83,3
58735,1308280902,jewelry,2750.487,1
58736,260998844,footwear,735.43,4
58737,62112656,books,1206.494,1
58738,1162922374,books,7695.807,1
58739,1108212042,groceries,9872.258,9
58740,22952798,health & wellness,6365.712,4
58741,1704592999,video games,6868.117,9
58742,1657417727,books,1132.524,1
58743,1373223556,groceries,7793.556,1
58744,1440538998,health & wellness,9618.29,3
58745,675266487,beauty products,7344.683,6
58746,114838986,video games,7450.424,5
58747,992158808,beauty products,3421.428,3
58748,752934846,footwear,4334.946,5
58749,551764989,baby products,4758.577,8
58750,1707222600,baby products,9538.3,4
58751,1690315003,furniture,5262.149,8
58752,584771696,toys,139.132,7
58753,1999428582,sports equipment,4345.378,6
58754,1398334499,home appliances,5958.626,8
58755,334899851,music instruments,3189.766,8
58756,1218942049,sports equipment,7260.527,7
58757,1412276288,beauty products,5698.624,8
58758,2063497211,toys,6842.238,6
58759,1127423991,books,6890.993,5
58760,1793107126,jewelry,7346.567,5
58761,220488003,stationery,4192.85,1
58762,551374083,books,4432.338,7
58763,97915957,electronics,935.643,5
58764,2086835318,health & wellness,3224.958,9
58765,643232918,groceries,7718.672,5
58766,1151520132,office equipment,8054.056,1
58767,370196084,books,1322.491,5
58768,1928272460,furniture,9705.428,2
58769,1449745954,baby products,7258.0,7
58770,783438815,footwear,5656.242,2
58771,1855691223,automotive,9405.884,8
58772,1991359766,baby products,9478.287,9
58773,1429260271,beauty products,5107.1,9
58774,1299964457,sports equipment,9398.787,5
58775,1352203849,books,4284.24,5
58776,1455346215,stationery,7516.342,6
58777,1171203625,groceries,1269.698,9
58778,1199275386,furniture,7895.138,1
58779,218734123,music instruments,136.575,6
58780,596698893,automotive,4858.974,7
58781,313462420,gardening tools,6317.204,5
58782,642952037,furniture,6718.604,2
58783,1518220805,books,5842.482,1
58784,1628595057,home appliances,2847.765,9
58785,486038321,clothing,8879.795,6
58786,1257358074,toys,5994.395,9
58787,173497471,electronics,319.22,7
58788,2011996383,jewelry,2262.516,4
58789,412604825,furniture,8153.275,5
58790,1928461893,furniture,3595.078,9
58791,844515787,footwear,3743.447,7
58792,185351370,office equipment,989.858,5
58793,199337921,home appliances,2880.876,2
58794,980800171,stationery,8030.572,6
58795,764530150,music instruments,5319.659,8
58796,848024690,sports equipment,1713.93,8
58797,1407362794,electronics,9183.295,9
58798,1108992485,stationery,5978.699,4
58799,1937355828,office equipment,8256.49,9
58800,1567989135,clothing,7794.955,6
58801,76712162,groceries,9195.631,8
58802,212226619,video games,5529.902,3
58803,68977186,electronics,3958.794,2
58804,1701906643,baby products,1623.037,4
58805,819184430,clothing,7656.436,7
58806,1629968211,pet supplies,6504.333,3
58807,1840638281,office equipment,1517.891,2
58808,144542218,gardening tools,3318.252,7
58809,1922781847,groceries,608.952,5
58810,1649882289,clothing,380.07,2
58811,1704988792,office equipment,5301.391,5
58812,1146371401,groceries,6500.196,7
58813,1314298312,books,4133.045,2
58814,83636987,health & wellness,5410.59,9
58815,1640751915,stationery,221.061,4
58816,835147083,video games,8180.536,1
58817,1228013530,electronics,9847.333,4
58818,1139442249,sports equipment,9233.13,1
58819,1559250456,office equipment,1912.827,6
58820,598247375,office equipment,1782.906,1
58821,1858425505,video games,4127.272,1
58822,2024028077,toys,7445.911,9
58823,867446063,furniture,3553.84,2
58824,857977920,jewelry,5211.296,6
58825,1373774861,jewelry,6100.102,6
58826,598188535,gardening tools,4744.147,5
58827,1364272251,jewelry,2588.554,7
58828,2116338580,sports equipment,4407.972,5
58829,1739278923,books,9496.618,9
58830,1345043494,electronics,3142.118,1
58831,1243471475,gardening tools,3174.174,2
58832,1161745509,electronics,5798.727,5
58833,1349291850,toys,6861.64,8
58834,715398422,pet supplies,3236.067,8
58835,1708853773,footwear,6005.822,1
58836,807816283,beauty products,9604.441,1
58837,1623248241,pet supplies,3305.992,1
58838,1235617360,electronics,289.653,6
58839,1257519923,pet supplies,9918.485,7
58840,1291467829,health & wellness,822.096,9
58841,1777520758,gardening tools,169.709,3
58842,1648730810,electronics,4215.477,6
58843,1375428949,jewelry,8700.598,4
58844,265231005,jewelry,3836.787,9
58845,1129358402,music instruments,3182.283,1
58846,1974929527,toys,2880.45,2
58847,75574928,books,8304.159,9
58848,1122006022,toys,3466.114,2
58849,1827115806,video games,5088.437,2
58850,6719089,health & wellness,4800.988,5
58851,468252618,groceries,2458.475,2
58852,4141499,toys,8197.118,8
58853,1423185415,sports equipment,3451.968,7
58854,1878492586,furniture,4668.955,5
58855,1195834346,automotive,5420.786,5
58856,14370725,automotive,8689.582,6
58857,1174058182,jewelry,986.847,1
58858,2079638768,clothing,1288.696,4
58859,1413202211,gardening tools,3247.884,9
58860,545808652,pet supplies,169.351,4
58861,267794799,books,6511.026,2
58862,984429902,video games,6764.081,1
58863,1919994685,music instruments,3932.533,7
58864,1209015078,pet supplies,9142.752,7
58865,874415392,health & wellness,2927.767,3
58866,555749097,toys,7077.279,6
58867,1117150518,groceries,196.992,8
58868,591507105,gardening tools,3856.089,2
58869,1588456482,home appliances,1049.709,8
58870,860718543,office equipment,412.815,4
58871,1019933286,books,577.964,3
58872,977233985,automotive,5948.54,1
58873,71069572,baby products,6169.398,3
58874,2073369963,jewelry,4393.656,2
58875,1969684273,stationery,6941.471,3
58876,1278009489,clothing,1313.176,6
58877,1581120218,furniture,375.563,1
58878,1370830442,video games,2648.151,8
58879,1301093455,clothing,3968.076,4
58880,289405468,books,8068.38,7
58881,1438585812,footwear,8414.786,1
58882,2033730217,groceries,857.327,4
58883,1557807867,sports equipment,9882.745,5
58884,2048212874,music instruments,4140.325,5
58885,886071542,furniture,6665.139,9
58886,1029224002,gardening tools,2775.299,1
58887,1183987404,home appliances,1307.723,3
58888,205271278,furniture,5894.172,6
58889,533670981,home appliances,9902.058,6
58890,1588320514,footwear,1951.023,6
58891,612048681,toys,34.148,3
58892,136415403,office equipment,488.039,6
58893,1301238743,electronics,8859.631,4
58894,1503900182,sports equipment,688.788,2
58895,11379226,books,7531.184,8
58896,1644881995,furniture,2263.548,3
58897,806903942,clothing,222.098,1
58898,2052324850,health & wellness,9972.816,3
58899,1933727813,home appliances,1698.415,3
58900,1755993781,gardening tools,2047.778,2
58901,142130509,music instruments,5950.491,5
58902,1424620835,office equipment,3444.734,5
58903,1586470434,pet supplies,1056.888,7
58904,1520471670,furniture,8106.716,5
58905,326499621,pet supplies,5351.894,5
58906,714543409,electronics,8645.057,4
58907,542603911,beauty products,6260.639,2
58908,417477468,gardening tools,5943.288,4
58909,811070523,video games,6347.65,2
58910,399866985,music instruments,8669.589,4
58911,1726195527,automotive,8694.241,8
58912,1401356591,electronics,7595.562,2
58913,1994025194,sports equipment,8142.507,3
58914,434065890,baby products,9983.993,2
58915,795315477,furniture,311.059,1
58916,539426587,gardening tools,8380.999,4
58917,1968654079,video games,8193.433,2
58918,220345525,health & wellness,9564.437,3
58919,2085239710,video games,719.686,4
58920,861684077,stationery,4284.839,9
58921,669105044,electronics,5469.148,2
58922,938389129,sports equipment,9577.058,8
58923,401726132,health & wellness,5363.706,5
58924,244270046,footwear,548.839,3
58925,2129608885,gardening tools,9594.078,1
58926,187440514,sports equipment,7444.607,9
58927,1346650447,footwear,6732.464,1
58928,970372150,toys,4048.542,7
58929,664216844,clothing,6291.465,6
58930,80856805,furniture,2196.303,9
58931,1895179840,furniture,8009.969,4
58932,1638794140,baby products,8111.194,2
58933,119601747,health & wellness,1400.653,2
58934,1762504133,baby products,3441.024,8
58935,703767975,music instruments,9792.149,8
58936,1445475102,books,7237.362,4
58937,1052060587,jewelry,5056.567,4
58938,1676640119,jewelry,1850.635,9
58939,579830491,automotive,6889.772,8
58940,26489442,electronics,5619.282,2
58941,1817574434,home appliances,2048.022,3
58942,1010755613,automotive,7865.334,3
58943,1185143171,furniture,436.026,5
58944,935131098,video games,3267.155,9
58945,372499154,sports equipment,6424.778,9
58946,1104580511,jewelry,5066.186,9
58947,1474688401,home appliances,5117.687,8
58948,1422926298,footwear,608.411,2
58949,1151520132,office equipment,2512.113,5
58950,1914147913,health & wellness,7383.272,2
58951,571853782,toys,6631.24,6
58952,865905812,clothing,6150.517,8
58953,737041373,video games,8054.818,2
58954,1863649425,health & wellness,8392.679,2
58955,328231895,clothing,689.745,2
58956,1228334324,toys,6649.141,8
58957,1483012281,groceries,1832.043,8
58958,1397214508,office equipment,1513.171,4
58959,590829981,automotive,4237.197,2
58960,532053575,sports equipment,132.542,8
58961,2117020658,footwear,7984.318,8
58962,169063050,groceries,9889.201,7
58963,135293457,health & wellness,1950.754,9
58964,1167686307,electronics,833.55,8
58965,833889399,pet supplies,5124.641,9
58966,1715853594,toys,260.652,3
58967,3613691,health & wellness,9930.03,8
58968,1189904138,beauty products,6504.45,2
58969,257450888,music instruments,4350.235,9
58970,705241239,electronics,6003.622,7
58971,429151491,jewelry,7995.597,1
58972,1438575972,groceries,3561.869,6
58973,1489134389,books,1799.636,2
58974,105523736,toys,154.35,6
58975,502871498,beauty products,3711.129,6
58976,325115590,books,9177.607,5
58977,1953669860,office equipment,4309.41,5
58978,322970664,home appliances,666.594,3
58979,2067461343,pet supplies,7201.91,4
58980,1638077251,electronics,557.633,2
58981,105988908,pet supplies,5768.839,1
58982,1482251266,gardening tools,9492.031,1
58983,2050778511,clothing,3618.63,8
58984,248944273,automotive,7513.912,8
58985,62100027,electronics,7816.68,4
58986,125591700,pet supplies,4963.542,8
58987,731127258,music instruments,4852.135,8
58988,742597537,video games,2820.747,9
58989,1781120981,automotive,3776.27,7
58990,711915608,health & wellness,4710.964,2
58991,2058190774,electronics,8899.339,5
58992,1445256634,clothing,1073.084,9
58993,1190599832,footwear,5895.357,8
58994,964753925,jewelry,430.692,1
58995,572797696,furniture,6447.19,2
58996,909155427,furniture,8610.911,1
58997,1312763817,video games,2648.277,8
58998,409795590,health & wellness,179.968,7
58999,1081521707,furniture,4928.003,8
59000,342514262,groceries,2482.608,9
59001,556226485,books,3092.549,2
59002,536550950,toys,2700.993,6
59003,1432123957,office equipment,9316.296,5
59004,1505921100,books,8015.283,9
59005,1507852486,furniture,7425.334,7
59006,791324958,automotive,5704.216,7
59007,977154138,stationery,4428.238,7
59008,891844213,office equipment,9835.534,6
59009,2126076209,electronics,2963.37,3
59010,1245776521,stationery,6085.751,6
59011,1558657836,books,3818.059,6
59012,1789894413,automotive,7391.502,1
59013,59839244,health & wellness,5171.725,3
59014,1469157676,furniture,1498.761,3
59015,778310031,jewelry,2041.937,3
59016,242430444,footwear,2942.902,6
59017,2079256216,footwear,4720.19,8
59018,615403891,electronics,2714.519,1
59019,756391501,music instruments,3376.377,4
59020,1376404564,gardening tools,2150.169,5
59021,468041563,groceries,1891.32,3
59022,592286295,footwear,2335.048,1
59023,1696557341,baby products,9087.268,4
59024,471115451,jewelry,7392.059,8
59025,6196678,sports equipment,5216.992,6
59026,2126716195,clothing,9635.86,4
59027,1708934771,beauty products,9193.283,1
59028,1986248255,furniture,3563.444,8
59029,2099562328,electronics,6207.438,4
59030,1077001334,gardening tools,9480.333,6
59031,1456458249,stationery,3801.523,6
59032,2110507915,groceries,6043.746,1
59033,293710624,baby products,3326.917,2
59034,1849937323,beauty products,3849.594,4
59035,1619673826,groceries,6209.924,1
59036,1038196378,pet supplies,2519.911,5
59037,1715313340,automotive,4940.793,2
59038,1342514690,footwear,9176.28,6
59039,516751666,sports equipment,2924.514,9
59040,2036240336,sports equipment,8689.13,5
59041,699702857,stationery,4286.625,2
59042,1047532451,home appliances,4666.763,2
59043,1266373752,video games,7118.168,1
59044,636324565,electronics,751.692,6
59045,1987753477,baby products,9273.508,4
59046,1705881782,video games,1505.65,2
59047,1343291093,furniture,8384.54,4
59048,414292323,automotive,7490.829,6
59049,1222611946,electronics,6853.087,1
59050,1777457090,video games,3288.229,7
59051,1734308779,baby products,7746.876,4
